user_id,question_id,topic_id,subtopic_id,idlevel,status,response_time,next_level
32,27,1,2,1,0,11.01,1
32,27,1,2,1,1,2.77,2
32,30,1,2,3,0,4.75,3
32,30,1,2,3,0,9.2,3
32,30,1,2,3,0,5.07,3
32,31,1,2,2,1,2.89,2
32,32,1,2,3,0,8.94,3
32,38,1,3,3,1,8.66,3
32,39,1,3,1,1,9.24,1
32,40,1,3,3,1,2.18,3
32,42,1,3,3,1,2.59,3
32,44,1,3,1,1,7.38,1
32,48,1,3,1,0,20.12,1
32,48,1,3,1,0,4.0,1
32,49,1,4,2,1,3.69,2
32,51,1,4,2,0,14.16,2
32,54,1,4,1,1,15.35,1
32,55,1,4,2,0,8.2,2
32,56,1,4,3,0,1.49,3
32,56,1,4,3,1,2.73,3
32,59,1,4,3,1,3.79,3
32,61,1,4,2,0,5.35,2
32,61,1,4,2,1,1.07,2
32,61,1,4,2,1,4.42,2
32,62,1,4,1,1,4.82,1
32,65,1,5,2,1,5.26,2
32,68,1,5,2,1,0.74,2
32,69,1,5,2,0,10.49,2
32,70,1,5,1,1,3.24,1
32,71,1,5,3,1,1.77,3
32,73,1,5,2,0,11.7,2
32,75,1,5,2,0,12.7,2
32,77,1,5,2,0,6.64,2
32,77,1,5,2,0,2.95,1
32,78,1,5,3,0,15.81,3
33,1,1,1,3,0,14.01,3
33,3,1,1,3,0,2.65,3
33,3,1,1,3,1,3.42,3
33,7,1,1,3,0,4.34,3
33,9,1,1,3,1,2.81,3
33,9,1,1,3,0,6.66,3
33,9,1,1,3,0,13.78,2
33,10,1,1,3,1,3.02,3
33,11,1,1,3,1,5.41,3
33,11,1,1,3,1,2.66,3
33,11,1,1,3,1,3.26,3
33,12,1,1,3,1,3.8,3
33,14,1,1,3,0,3.63,3
33,14,1,1,3,1,2.49,3
33,16,1,1,1,1,5.29,2
33,18,1,2,2,1,4.73,2
33,20,1,2,2,1,2.45,2
33,20,1,2,2,1,8.33,2
33,22,1,2,1,1,3.87,1
33,25,1,2,1,1,7.04,2
33,26,1,2,1,1,9.2,1
33,28,1,2,3,1,0.97,3
33,28,1,2,3,1,2.83,3
33,32,1,2,3,0,10.13,3
33,37,1,3,3,1,7.49,3
33,38,1,3,3,1,2.6,3
33,38,1,3,3,0,2.09,3
33,40,1,3,3,1,3.88,3
33,42,1,3,3,1,0.56,3
33,43,1,3,3,1,5.95,3
33,43,1,3,3,1,0.59,3
33,43,1,3,3,0,11.58,3
33,44,1,3,1,1,10.66,1
33,45,1,3,1,1,0.58,1
33,46,1,3,3,1,10.82,3
33,49,1,4,2,1,5.33,2
33,56,1,4,3,0,3.73,3
33,56,1,4,3,1,5.16,3
33,57,1,4,3,0,17.83,3
33,57,1,4,3,1,3.13,3
33,57,1,4,3,1,6.29,3
33,59,1,4,3,1,4.3,3
33,59,1,4,3,1,1.94,3
33,60,1,4,3,1,3.31,3
33,63,1,4,2,1,7.58,3
33,67,1,5,2,0,12.96,2
33,67,1,5,2,1,2.0,3
33,71,1,5,3,1,4.04,3
33,79,1,5,3,1,7.3,3
33,80,1,5,2,0,6.56,1
34,1,1,1,3,1,6.27,3
34,1,1,1,3,1,1.04,3
34,1,1,1,3,1,11.27,3
34,3,1,1,3,1,2.23,3
34,3,1,1,3,1,5.03,3
34,3,1,1,3,0,9.06,3
34,4,1,1,3,1,4.96,3
34,7,1,1,3,1,1.49,3
34,10,1,1,3,1,9.44,3
34,10,1,1,3,1,3.88,3
34,11,1,1,3,1,3.87,3
34,11,1,1,3,1,5.04,3
34,11,1,1,3,0,11.59,3
34,11,1,1,3,0,7.46,3
34,11,1,1,3,0,2.4,3
34,11,1,1,3,1,8.19,3
34,11,1,1,3,1,4.48,3
34,12,1,1,3,0,1.77,3
34,12,1,1,3,1,2.4,3
34,14,1,1,3,0,3.8,3
34,14,1,1,3,0,1.82,3
34,14,1,1,3,1,1.68,3
34,21,1,2,1,1,3.19,2
34,24,1,2,2,1,9.32,2
34,28,1,2,3,1,0.1,3
34,29,1,2,3,1,0.58,3
34,29,1,2,3,0,30.0,3
34,30,1,2,3,1,10.59,3
34,32,1,2,3,1,4.84,3
34,32,1,2,3,0,14.14,3
34,37,1,3,3,1,4.68,3
34,38,1,3,3,1,7.16,3
34,38,1,3,3,1,9.86,3
34,40,1,3,3,1,9.95,3
34,43,1,3,3,1,1.94,3
34,43,1,3,3,1,1.54,3
34,43,1,3,3,1,3.64,3
34,43,1,3,3,1,0.74,3
34,43,1,3,3,1,2.19,3
34,47,1,3,2,1,1.02,2
34,49,1,4,2,1,1.55,2
34,49,1,4,2,1,1.88,2
34,56,1,4,3,1,1.4,3
34,56,1,4,3,1,2.82,3
34,59,1,4,3,0,30.0,3
34,59,1,4,3,1,4.32,3
34,59,1,4,3,1,2.79,3
34,59,1,4,3,0,3.15,3
34,60,1,4,3,1,2.61,3
34,60,1,4,3,0,13.22,3
34,61,1,4,2,1,2.27,2
34,68,1,5,2,1,0.71,3
34,71,1,5,3,1,4.36,3
34,71,1,5,3,1,4.94,3
34,75,1,5,2,0,12.45,2
34,77,1,5,2,0,3.87,2
34,78,1,5,3,1,4.29,3
34,78,1,5,3,1,2.4,3
34,79,1,5,3,1,4.66,3
34,79,1,5,3,1,2.01,3
35,1,1,1,3,0,17.93,3
35,3,1,1,3,1,4.75,3
35,3,1,1,3,0,5.08,3
35,4,1,1,3,0,2.44,3
35,7,1,1,3,0,5.19,3
35,7,1,1,3,1,3.81,3
35,7,1,1,3,1,3.43,3
35,9,1,1,3,0,3.0,3
35,11,1,1,3,1,2.09,3
35,11,1,1,3,0,7.12,3
35,12,1,1,3,1,4.19,3
35,13,1,1,1,1,0.32,1
35,19,1,2,2,1,6.94,3
35,19,1,2,2,1,2.43,1
35,27,1,2,1,1,0.88,1
35,28,1,2,3,0,8.65,3
35,29,1,2,3,1,0.18,3
35,32,1,2,3,1,1.27,3
35,32,1,2,3,1,5.48,3
35,35,1,3,3,1,3.96,3
35,35,1,3,3,1,4.97,3
35,37,1,3,3,1,4.39,3
35,37,1,3,3,0,2.33,3
35,38,1,3,3,1,3.67,3
35,40,1,3,3,1,1.18,3
35,40,1,3,3,0,6.37,3
35,43,1,3,3,0,7.12,3
35,46,1,3,3,0,4.74,3
35,52,1,4,1,1,4.52,2
35,54,1,4,1,1,1.01,2
35,56,1,4,3,1,15.28,3
35,56,1,4,3,0,10.46,3
35,56,1,4,3,0,5.81,3
35,57,1,4,3,1,3.73,3
35,57,1,4,3,1,0.5,3
35,59,1,4,3,1,3.2,3
35,59,1,4,3,1,2.66,3
35,60,1,4,3,1,1.9,3
35,60,1,4,3,0,1.74,2
35,62,1,4,1,1,1.19,1
35,65,1,5,2,1,9.5,3
35,71,1,5,3,1,2.03,3
35,71,1,5,3,0,10.06,3
35,71,1,5,3,1,4.0,3
35,78,1,5,3,0,10.27,3
35,78,1,5,3,1,1.8,3
35,79,1,5,3,1,2.51,3
36,3,1,1,3,1,0.85,3
36,3,1,1,3,1,8.16,3
36,3,1,1,3,0,8.67,3
36,3,1,1,3,1,1.59,3
36,4,1,1,3,1,0.11,3
36,4,1,1,3,0,1.45,3
36,4,1,1,3,1,4.35,3
36,7,1,1,3,1,8.94,3
36,9,1,1,3,0,9.02,3
36,9,1,1,3,1,6.2,3
36,9,1,1,3,1,2.98,3
36,10,1,1,3,0,7.12,3
36,10,1,1,3,1,0.34,3
36,10,1,1,3,0,4.1,3
36,10,1,1,3,1,0.54,3
36,11,1,1,3,1,1.94,3
36,11,1,1,3,1,0.35,3
36,11,1,1,3,0,17.54,3
36,11,1,1,3,0,11.71,3
36,12,1,1,3,1,3.32,3
36,12,1,1,3,1,6.46,3
36,14,1,1,3,0,29.96,3
36,27,1,2,1,1,10.87,2
36,28,1,2,3,1,2.39,3
36,28,1,2,3,1,0.56,3
36,28,1,2,3,1,3.23,3
36,29,1,2,3,1,1.29,3
36,29,1,2,3,1,2.36,3
36,30,1,2,3,0,10.47,3
36,30,1,2,3,1,6.08,3
36,32,1,2,3,1,1.01,3
36,35,1,3,3,1,4.13,3
36,37,1,3,3,1,1.3,3
36,37,1,3,3,1,2.51,3
36,37,1,3,3,1,5.94,3
36,38,1,3,3,1,6.03,3
36,38,1,3,3,0,7.3,3
36,40,1,3,3,1,11.77,3
36,42,1,3,3,1,1.09,3
36,46,1,3,3,1,6.59,3
36,55,1,4,2,1,9.87,3
36,56,1,4,3,1,5.18,3
36,57,1,4,3,0,3.35,3
36,57,1,4,3,1,0.56,3
36,57,1,4,3,1,12.22,3
36,57,1,4,3,1,5.6,3
36,59,1,4,3,1,4.34,3
36,59,1,4,3,0,14.65,3
36,60,1,4,3,1,3.48,3
36,71,1,5,3,1,14.15,3
36,71,1,5,3,1,2.21,3
36,78,1,5,3,1,3.51,3
36,78,1,5,3,0,12.66,3
36,78,1,5,3,1,4.2,3
36,79,1,5,3,1,2.54,3
36,79,1,5,3,1,1.45,3
36,79,1,5,3,1,6.52,3
37,3,1,1,3,0,21.37,3
37,6,1,1,1,1,4.8,1
37,10,1,1,3,0,13.55,3
37,10,1,1,3,0,3.7,3
37,10,1,1,3,1,3.07,3
37,11,1,1,3,1,3.56,3
37,11,1,1,3,1,1.87,3
37,12,1,1,3,1,5.47,3
37,12,1,1,3,1,5.68,3
37,14,1,1,3,0,5.48,3
37,14,1,1,3,0,1.18,3
37,25,1,2,1,1,4.94,1
37,28,1,2,3,0,8.08,3
37,28,1,2,3,0,10.59,3
37,28,1,2,3,1,7.25,3
37,28,1,2,3,1,5.48,3
37,29,1,2,3,0,16.92,3
37,29,1,2,3,1,2.13,3
37,30,1,2,3,0,2.12,3
37,30,1,2,3,0,7.34,3
37,32,1,2,3,1,3.82,3
37,32,1,2,3,0,2.56,3
37,32,1,2,3,1,9.09,3
37,32,1,2,3,0,6.32,3
37,33,1,3,2,0,8.23,2
37,34,1,3,2,0,4.34,2
37,35,1,3,3,1,2.7,3
37,35,1,3,3,0,4.2,3
37,35,1,3,3,0,5.24,3
37,35,1,3,3,0,5.16,3
37,37,1,3,3,1,0.44,3
37,37,1,3,3,1,2.91,3
37,37,1,3,3,1,3.95,3
37,38,1,3,3,0,3.27,3
37,40,1,3,3,0,7.83,3
37,42,1,3,3,1,0.76,3
37,43,1,3,3,0,5.02,3
37,46,1,3,3,1,2.51,3
37,48,1,3,1,1,2.51,1
37,48,1,3,1,1,2.11,1
37,54,1,4,1,1,4.28,2
37,54,1,4,1,1,3.78,2
37,56,1,4,3,1,7.25,3
37,56,1,4,3,1,2.53,3
37,56,1,4,3,0,1.55,3
37,57,1,4,3,1,3.44,3
37,59,1,4,3,1,11.97,3
37,59,1,4,3,1,1.4,3
37,59,1,4,3,1,0.77,3
37,60,1,4,3,0,2.59,3
37,69,1,5,2,0,6.58,1
37,78,1,5,3,1,6.89,3
37,79,1,5,3,1,3.31,3
37,79,1,5,3,1,3.33,3
37,80,1,5,2,1,2.7,3
38,1,1,1,3,0,10.97,3
38,2,1,1,1,1,6.13,1
38,3,1,1,3,1,3.35,3
38,4,1,1,3,0,10.59,3
38,5,1,1,1,1,6.15,2
38,7,1,1,3,0,5.24,3
38,7,1,1,3,1,2.14,3
38,8,1,1,2,0,4.34,2
38,8,1,1,2,0,12.82,2
38,10,1,1,3,1,2.23,3
38,12,1,1,3,1,6.21,3
38,14,1,1,3,1,3.96,3
38,14,1,1,3,0,0.58,3
38,14,1,1,3,1,0.53,3
38,17,1,2,2,1,6.08,2
38,27,1,2,1,1,9.01,1
38,29,1,2,3,1,1.15,3
38,32,1,2,3,0,10.32,3
38,35,1,3,3,0,8.33,3
38,37,1,3,3,1,8.71,3
38,37,1,3,3,1,1.56,3
38,38,1,3,3,1,8.15,3
38,39,1,3,1,1,5.26,1
38,40,1,3,3,0,4.69,3
38,43,1,3,3,0,4.39,3
38,43,1,3,3,0,9.78,3
38,43,1,3,3,1,0.98,3
38,47,1,3,2,1,4.27,2
38,49,1,4,2,0,8.76,2
38,49,1,4,2,1,1.38,2
38,49,1,4,2,1,10.19,2
38,50,1,4,2,0,5.52,2
38,51,1,4,2,1,8.43,2
38,53,1,4,2,1,1.95,2
38,53,1,4,2,1,2.23,3
38,54,1,4,1,1,9.11,2
38,56,1,4,3,1,12.24,3
38,56,1,4,3,1,0.99,3
38,56,1,4,3,0,5.9,3
38,57,1,4,3,0,16.39,2
38,59,1,4,3,1,1.53,3
38,59,1,4,3,0,25.95,3
38,60,1,4,3,1,8.52,3
38,60,1,4,3,1,6.37,3
38,60,1,4,3,1,7.44,3
38,61,1,4,2,1,1.6,2
38,63,1,4,2,0,17.02,2
38,63,1,4,2,1,4.2,2
38,65,1,5,2,1,1.66,3
38,67,1,5,2,1,2.13,2
38,68,1,5,2,1,6.39,2
38,71,1,5,3,1,4.48,3
38,72,1,5,2,1,1.51,2
38,72,1,5,2,1,0.97,2
38,73,1,5,2,1,4.7,1
38,73,1,5,2,1,1.94,2
38,78,1,5,3,1,6.57,3
38,79,1,5,3,1,1.24,3
38,80,1,5,2,0,8.41,2
39,3,1,1,3,1,4.73,3
39,4,1,1,3,0,7.77,3
39,5,1,1,1,1,2.18,2
39,7,1,1,3,0,17.49,3
39,7,1,1,3,0,11.39,3
39,8,1,1,2,1,2.12,3
39,9,1,1,3,0,7.16,3
39,13,1,1,1,1,4.03,1
39,15,1,1,2,0,14.9,2
39,15,1,1,2,1,12.97,2
39,17,1,2,2,1,10.42,2
39,18,1,2,2,1,1.47,2
39,19,1,2,2,0,5.91,2
39,19,1,2,2,1,7.23,2
39,23,1,2,2,1,2.51,2
39,24,1,2,2,0,15.21,2
39,27,1,2,1,1,7.29,1
39,30,1,2,3,0,5.32,3
39,30,1,2,3,1,1.77,3
39,31,1,2,2,1,5.01,2
39,33,1,3,2,1,5.67,2
39,35,1,3,3,1,3.46,3
39,36,1,3,2,1,4.65,2
39,42,1,3,3,0,6.73,3
39,42,1,3,3,1,9.8,3
39,45,1,3,1,1,6.54,2
39,50,1,4,2,1,10.56,2
39,50,1,4,2,1,3.78,2
39,52,1,4,1,1,2.3,1
39,55,1,4,2,0,9.05,2
39,56,1,4,3,1,4.14,3
39,56,1,4,3,1,12.25,3
39,57,1,4,3,1,0.87,3
39,57,1,4,3,1,4.55,3
39,57,1,4,3,0,3.14,3
39,60,1,4,3,1,1.64,3
39,63,1,4,2,0,16.16,2
39,64,1,4,2,1,3.79,1
39,64,1,4,2,0,8.9,2
39,67,1,5,2,0,11.56,2
39,68,1,5,2,0,3.06,2
39,73,1,5,2,1,2.36,2
39,75,1,5,2,1,2.11,3
39,77,1,5,2,1,2.0,2
39,78,1,5,3,0,10.21,3
39,78,1,5,3,1,1.54,3
39,78,1,5,3,1,1.7,3
39,78,1,5,3,0,11.08,2
40,1,1,1,3,0,3.94,3
40,1,1,1,3,1,3.23,3
40,2,1,1,1,1,5.56,2
40,3,1,1,3,1,2.42,3
40,3,1,1,3,1,0.56,3
40,4,1,1,3,1,8.23,3
40,5,1,1,1,1,3.43,2
40,9,1,1,3,1,1.58,3
40,10,1,1,3,0,5.23,3
40,10,1,1,3,1,7.4,3
40,10,1,1,3,1,2.02,3
40,11,1,1,3,1,2.46,3
40,11,1,1,3,1,5.1,3
40,11,1,1,3,1,2.71,3
40,11,1,1,3,0,5.64,3
40,11,1,1,3,1,4.23,3
40,11,1,1,3,1,3.8,3
40,11,1,1,3,1,5.08,3
40,12,1,1,3,1,2.25,3
40,16,1,1,1,1,4.75,1
40,29,1,2,3,1,4.64,3
40,30,1,2,3,0,7.58,3
40,30,1,2,3,1,1.1,3
40,32,1,2,3,1,3.91,3
40,32,1,2,3,1,4.88,3
40,32,1,2,3,1,5.48,3
40,32,1,2,3,1,1.1,3
40,37,1,3,3,1,2.43,3
40,38,1,3,3,1,3.45,3
40,38,1,3,3,1,3.31,3
40,40,1,3,3,0,9.78,3
40,42,1,3,3,1,1.3,3
40,43,1,3,3,1,1.25,3
40,46,1,3,3,0,2.28,2
40,52,1,4,1,1,1.82,1
40,53,1,4,2,1,3.79,3
40,57,1,4,3,1,3.88,3
40,57,1,4,3,1,3.77,3
40,57,1,4,3,1,2.75,3
40,58,1,4,1,1,2.29,1
40,66,1,5,2,1,4.93,1
40,69,1,5,2,1,3.94,3
40,70,1,5,1,0,4.09,1
40,70,1,5,1,1,1.31,1
40,71,1,5,3,1,1.63,3
40,78,1,5,3,0,10.47,3
40,79,1,5,3,0,4.55,3
40,79,1,5,3,1,1.19,3
40,79,1,5,3,1,0.89,3
40,79,1,5,3,1,1.16,3
41,1,1,1,3,1,3.36,3
41,1,1,1,3,0,7.66,3
41,3,1,1,3,1,0.7,3
41,7,1,1,3,1,1.01,3
41,7,1,1,3,1,11.48,3
41,7,1,1,3,1,5.52,3
41,9,1,1,3,0,12.95,3
41,9,1,1,3,1,3.6,3
41,9,1,1,3,1,9.13,3
41,10,1,1,3,1,3.75,3
41,10,1,1,3,1,1.93,3
41,11,1,1,3,1,9.19,3
41,11,1,1,3,1,2.33,3
41,12,1,1,3,1,2.5,3
41,12,1,1,3,0,8.26,3
41,28,1,2,3,1,4.83,3
41,28,1,2,3,1,3.93,3
41,29,1,2,3,1,11.54,3
41,30,1,2,3,1,2.36,3
41,30,1,2,3,0,18.15,3
41,32,1,2,3,1,4.63,3
41,37,1,3,3,0,4.39,3
41,37,1,3,3,1,2.51,3
41,38,1,3,3,1,1.72,3
41,43,1,3,3,1,2.01,3
41,47,1,3,2,1,7.48,3
41,48,1,3,1,1,4.41,2
41,51,1,4,2,1,7.08,2
41,56,1,4,3,0,7.57,3
41,56,1,4,3,1,2.49,3
41,57,1,4,3,1,2.67,3
41,59,1,4,3,0,16.88,3
41,59,1,4,3,1,3.87,3
41,61,1,4,2,1,6.89,3
41,64,1,4,2,1,1.51,2
41,68,1,5,2,1,9.86,2
41,71,1,5,3,1,5.37,3
41,71,1,5,3,0,4.84,3
41,71,1,5,3,0,12.3,3
41,71,1,5,3,0,5.88,2
41,71,1,5,3,0,6.12,3
41,76,1,5,2,1,4.63,2
41,78,1,5,3,0,8.12,3
41,79,1,5,3,1,1.36,3
41,79,1,5,3,1,4.21,3
42,1,1,1,3,1,4.89,3
42,1,1,1,3,1,3.15,3
42,2,1,1,1,1,5.59,1
42,3,1,1,3,1,4.8,3
42,3,1,1,3,0,6.54,3
42,3,1,1,3,1,0.83,3
42,7,1,1,3,0,14.23,3
42,7,1,1,3,1,8.5,3
42,7,1,1,3,0,10.39,3
42,8,1,1,2,0,13.46,1
42,9,1,1,3,1,0.65,3
42,9,1,1,3,0,3.38,3
42,9,1,1,3,0,5.24,3
42,10,1,1,3,1,4.53,3
42,10,1,1,3,1,4.9,3
42,11,1,1,3,1,3.13,3
42,11,1,1,3,1,3.55,3
42,12,1,1,3,1,7.21,3
42,12,1,1,3,1,11.88,3
42,14,1,1,3,1,3.08,3
42,29,1,2,3,1,1.47,3
42,29,1,2,3,0,5.4,3
42,30,1,2,3,1,6.4,3
42,32,1,2,3,1,4.64,3
42,35,1,3,3,1,4.74,3
42,37,1,3,3,1,4.12,3
42,39,1,3,1,0,12.51,1
42,40,1,3,3,1,2.65,3
42,40,1,3,3,1,7.46,3
42,41,1,3,1,1,0.12,2
42,42,1,3,3,1,2.49,3
42,42,1,3,3,1,2.25,3
42,42,1,3,3,1,3.02,3
42,43,1,3,3,1,0.75,3
42,46,1,3,3,0,17.79,3
42,46,1,3,3,1,3.47,3
42,46,1,3,3,1,1.2,3
42,46,1,3,3,0,5.65,2
42,56,1,4,3,1,6.43,3
42,56,1,4,3,0,12.28,3
42,57,1,4,3,0,12.39,3
42,58,1,4,1,1,0.74,1
42,60,1,4,3,1,1.75,3
42,60,1,4,3,1,6.65,3
42,70,1,5,1,1,0.31,1
42,77,1,5,2,1,1.22,3
42,78,1,5,3,1,4.85,3
42,78,1,5,3,1,0.81,3
42,78,1,5,3,1,4.73,3
42,78,1,5,3,1,1.54,3
42,78,1,5,3,0,5.3,3
43,3,1,1,3,1,2.22,3
43,3,1,1,3,0,5.44,3
43,7,1,1,3,1,3.15,3
43,9,1,1,3,1,2.84,3
43,10,1,1,3,1,1.4,3
43,11,1,1,3,1,2.11,3
43,11,1,1,3,1,3.12,3
43,12,1,1,3,0,12.53,3
43,14,1,1,3,1,6.22,3
43,15,1,1,2,1,2.1,3
43,24,1,2,2,1,0.68,1
43,26,1,2,1,1,1.3,1
43,26,1,2,1,1,4.47,1
43,26,1,2,1,1,0.99,2
43,28,1,2,3,1,12.32,3
43,29,1,2,3,1,1.13,3
43,30,1,2,3,0,6.41,3
43,30,1,2,3,1,6.37,3
43,30,1,2,3,1,5.24,3
43,30,1,2,3,1,4.1,3
43,32,1,2,3,1,2.2,3
43,34,1,3,2,1,1.22,3
43,35,1,3,3,0,16.17,3
43,37,1,3,3,1,4.0,3
43,38,1,3,3,1,6.25,3
43,38,1,3,3,1,6.41,3
43,40,1,3,3,1,5.08,3
43,40,1,3,3,0,11.55,3
43,40,1,3,3,0,11.78,2
43,41,1,3,1,1,2.11,2
43,42,1,3,3,1,3.27,3
43,42,1,3,3,1,3.68,3
43,43,1,3,3,1,11.47,3
43,46,1,3,3,1,9.37,3
43,56,1,4,3,1,2.83,3
43,56,1,4,3,0,18.2,3
43,59,1,4,3,1,0.99,3
43,59,1,4,3,1,2.0,3
43,59,1,4,3,0,2.83,3
43,70,1,5,1,1,3.82,1
43,71,1,5,3,0,22.52,3
43,71,1,5,3,0,3.77,3
43,71,1,5,3,1,1.23,3
43,79,1,5,3,1,0.53,3
43,79,1,5,3,0,7.57,3
43,79,1,5,3,1,3.94,3
44,1,1,1,3,1,3.4,3
44,2,1,1,1,0,10.91,1
44,3,1,1,3,0,3.73,3
44,4,1,1,3,1,4.99,3
44,4,1,1,3,1,4.48,3
44,5,1,1,1,1,3.3,1
44,5,1,1,1,1,1.07,1
44,6,1,1,1,1,0.71,1
44,6,1,1,1,1,0.11,1
44,6,1,1,1,0,8.65,1
44,10,1,1,3,0,4.12,2
44,10,1,1,3,0,15.51,3
44,10,1,1,3,1,3.46,3
44,11,1,1,3,1,2.35,3
44,19,1,2,2,1,5.45,2
44,26,1,2,1,1,10.51,1
44,26,1,2,1,1,6.97,1
44,28,1,2,3,1,0.39,3
44,30,1,2,3,1,1.71,3
44,35,1,3,3,1,3.76,3
44,35,1,3,3,1,3.31,3
44,35,1,3,3,0,7.7,3
44,37,1,3,3,0,8.44,2
44,39,1,3,1,0,16.35,1
44,40,1,3,3,0,7.37,3
44,41,1,3,1,1,10.38,1
44,41,1,3,1,1,6.46,1
44,42,1,3,3,1,3.6,3
44,44,1,3,1,0,9.15,1
44,44,1,3,1,1,5.31,1
44,44,1,3,1,1,0.74,2
44,46,1,3,3,0,7.16,3
44,46,1,3,3,1,5.46,3
44,46,1,3,3,1,1.76,3
44,48,1,3,1,0,6.8,1
44,48,1,3,1,1,8.79,1
44,48,1,3,1,1,3.96,1
44,48,1,3,1,0,10.57,1
44,51,1,4,2,1,4.83,2
44,52,1,4,1,0,8.15,1
44,53,1,4,2,1,2.0,3
44,54,1,4,1,0,11.46,1
44,54,1,4,1,1,0.91,2
44,54,1,4,1,1,2.54,1
44,55,1,4,2,1,5.88,2
44,58,1,4,1,1,5.04,1
44,62,1,4,1,1,0.54,1
44,71,1,5,3,1,2.25,3
44,71,1,5,3,1,2.02,3
44,71,1,5,3,1,1.87,3
44,74,1,5,2,1,0.79,3
44,74,1,5,2,0,4.71,1
44,74,1,5,2,1,9.16,2
44,78,1,5,3,0,2.05,3
44,78,1,5,3,0,23.98,3
44,79,1,5,3,1,4.01,3
45,1,1,1,3,0,10.78,3
45,3,1,1,3,0,16.77,3
45,6,1,1,1,1,10.33,1
45,7,1,1,3,0,11.95,3
45,7,1,1,3,0,2.46,3
45,10,1,1,3,0,8.98,3
45,12,1,1,3,1,1.23,3
45,14,1,1,3,1,3.76,3
45,14,1,1,3,1,0.61,3
45,14,1,1,3,0,3.54,3
45,22,1,2,1,1,6.18,2
45,27,1,2,1,1,3.14,1
45,28,1,2,3,1,3.36,3
45,28,1,2,3,1,3.63,3
45,30,1,2,3,1,1.2,3
45,31,1,2,2,1,2.69,3
45,32,1,2,3,1,1.41,3
45,32,1,2,3,0,8.13,3
45,32,1,2,3,1,7.82,3
45,37,1,3,3,0,9.61,3
45,38,1,3,3,0,6.5,3
45,42,1,3,3,0,17.15,3
45,42,1,3,3,1,6.68,3
45,46,1,3,3,1,6.59,3
45,57,1,4,3,1,3.91,3
45,57,1,4,3,0,10.61,3
45,59,1,4,3,0,9.32,3
45,60,1,4,3,0,7.28,3
45,62,1,4,1,0,11.28,1
45,62,1,4,1,1,3.26,1
45,70,1,5,1,1,5.18,1
45,71,1,5,3,1,4.23,3
45,71,1,5,3,0,4.66,3
45,78,1,5,3,1,3.74,3
45,78,1,5,3,1,4.98,3
45,78,1,5,3,1,2.71,3
45,78,1,5,3,0,5.17,3
45,78,1,5,3,0,23.34,3
45,78,1,5,3,1,1.58,3
45,78,1,5,3,1,2.57,3
45,79,1,5,3,0,13.43,3
45,79,1,5,3,1,3.24,3
46,3,1,1,3,0,16.26,3
46,3,1,1,3,1,3.99,3
46,3,1,1,3,1,9.52,3
46,4,1,1,3,0,8.44,3
46,5,1,1,1,1,1.07,2
46,7,1,1,3,1,3.12,3
46,9,1,1,3,0,2.52,3
46,9,1,1,3,1,0.72,3
46,10,1,1,3,1,2.27,3
46,10,1,1,3,1,3.32,3
46,11,1,1,3,1,3.15,3
46,12,1,1,3,1,5.92,3
46,14,1,1,3,1,1.61,3
46,14,1,1,3,1,1.38,3
46,24,1,2,2,1,0.79,3
46,30,1,2,3,0,13.44,3
46,30,1,2,3,1,3.25,3
46,30,1,2,3,1,2.19,3
46,30,1,2,3,1,6.18,3
46,32,1,2,3,1,2.12,3
46,32,1,2,3,1,6.1,3
46,35,1,3,3,1,6.22,3
46,36,1,3,2,0,17.8,2
46,37,1,3,3,1,2.45,3
46,38,1,3,3,1,3.63,3
46,40,1,3,3,1,3.71,3
46,47,1,3,2,1,3.65,2
46,51,1,4,2,1,1.25,2
46,57,1,4,3,0,5.26,3
46,57,1,4,3,1,1.02,3
46,57,1,4,3,0,7.12,3
46,59,1,4,3,1,4.53,3
46,59,1,4,3,1,6.48,3
46,60,1,4,3,1,0.88,3
46,60,1,4,3,1,3.27,3
46,60,1,4,3,1,1.22,3
46,60,1,4,3,1,3.55,3
46,64,1,4,2,1,2.72,2
46,69,1,5,2,0,6.33,2
46,72,1,5,2,1,3.59,2
46,76,1,5,2,1,4.52,2
46,77,1,5,2,1,3.21,2
46,77,1,5,2,1,8.96,2
46,79,1,5,3,0,22.39,3
47,3,1,1,3,1,4.99,3
47,4,1,1,3,0,15.57,3
47,4,1,1,3,1,6.72,3
47,9,1,1,3,1,1.73,3
47,9,1,1,3,1,4.29,3
47,9,1,1,3,1,1.64,3
47,9,1,1,3,1,9.98,3
47,10,1,1,3,1,2.02,3
47,10,1,1,3,0,6.68,3
47,11,1,1,3,1,1.88,3
47,11,1,1,3,0,16.9,3
47,14,1,1,3,0,10.99,3
47,23,1,2,2,1,3.2,3
47,29,1,2,3,1,4.02,3
47,29,1,2,3,0,13.1,3
47,30,1,2,3,1,6.8,3
47,30,1,2,3,0,8.58,3
47,30,1,2,3,0,15.09,3
47,30,1,2,3,1,1.55,3
47,35,1,3,3,1,4.21,3
47,35,1,3,3,1,5.13,3
47,35,1,3,3,0,10.15,3
47,35,1,3,3,1,1.64,3
47,36,1,3,2,1,4.41,3
47,37,1,3,3,0,3.39,3
47,37,1,3,3,1,3.41,3
47,38,1,3,3,0,3.66,3
47,42,1,3,3,0,9.97,3
47,42,1,3,3,0,6.53,3
47,46,1,3,3,0,9.7,3
